	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
distance	0.0	0.0034308277536183596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
échelle	0.0	0.003387618809938431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cris	0.0	0.0033134997356683016	0.002932927804067731	0.0	0.0	0.0	0.0	0.0	0.0	0.003968467004597187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030992107931524515	0.0	0.0	0.0
neige	0.0	0.0032627638429403305	0.0	0.004126328509300947	0.0	0.0	0.0	0.004993641283363104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031972199212759733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004905202426016331
ciel	0.0	0.0031285753939300776	0.0	0.0	0.0	0.0	0.0	0.0028274296782910824	0.0	0.0	0.0	0.0	0.0024562696926295757	0.0	0.0	0.0038385610096156597	0.0	0.0	0.0	0.0	0.0	0.0	0.0026032046880573034	0.0	0.008918343111872673	0.0	0.0	0.0	0.004690868314355612	0.0	0.0	0.0030093505047261715	0.0	0.0	0.0	0.0	0.0029536488000303507	0.0	0.0	0.0
place	0.0	0.0031131713185459375	0.0040961215272545815	0.0045491792261600494	0.0	0.0	0.0	0.0	0.0	0.0	0.004220915492624044	0.0	0.002501128241419792	0.0023833801969885826	0.0	0.0	0.0	0.0	0.0020554279908537865	0.004688529763370752	0.0026077337097376585	0.007051810156553984	0.0027882358990609646	0.0	0.0	0.0	0.006323807407170534	0.0	0.002448298269882798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004834781400859356	0.0024359652306884527	0.0025799882132560015
ville	0.0	0.003076579188928008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202387198805809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004904225002974272	0.0	0.0	0.005247955210506916	0.0	0.003143701236695051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002365105552598834	0.005448802374303341	0.0	0.0	0.0	0.0
bruit	0.0	0.00305762467905879	0.0	0.0062372395768761635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004833648446947336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022320363204926252	0.0	0.0	0.0	0.0
scène	0.0	0.0027530586812645197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002462326316162944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lanterne	0.0	0.002705040853470564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
froid	0.0	0.0025555475149303675	0.0	0.003441153559833765	0.0	0.0	0.0	0.003860335797071457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
président	0.0	0.002536173677071929	0.0	0.0	0.0	0.00595317967236042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002748869126662612	0.0	0.0
jambes	0.0	0.002494353335350752	0.0	0.0028359300922602415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002426418010145426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003741698106750846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002320803701877594
branche	0.0	0.002484568627551198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
forces	0.0	0.00247582932934165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abord	0.0	0.0024635123554617167	0.0024236971512436867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021135101560503244	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473759837448597	0.0	0.003995997365564108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027164823841303587	0.0	0.0	0.002327167196199298	0.0	0.0	0.0
lettre	0.0	0.0024360346142202616	0.0	0.0	0.0	0.0	0.0	0.0	0.0024244755040854216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02210843190550804	0.0	0.0021157609298825264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003683289047330618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rideau	0.0	0.002408112632110715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
présence	0.0	0.002391065936535597	0.0	0.0	0.0	0.0	0.0	0.0	0.0022567384876310825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035622401628643274
cosaque	0.0	0.00234022899530828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vieille	0.0	0.0	0.01016671396791935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031394462566822767	0.0	0.0	0.0	0.00364502239972353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005991688463836908	0.0025314255617558956	0.0	0.0	0.0	0.0	0.0	0.0	0.003151794197037816	0.0035268787760287523	0.0	0.00242862687446177	0.0	0.0026622703298926353	0.0	0.0
moujik	0.0	0.0	0.008767656981945038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intendant	0.0	0.0	0.006655438803136349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foule	0.0	0.0	0.006499354727566242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024505064357072115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005140361376106739	0.0	0.0	0.0	0.0	0.0	0.0	0.0029074016492813826	0.0	0.0	0.0	0.0	0.0	0.0	0.004638815764337778	0.0	0.0	0.0	0.0
air	0.0	0.0	0.00506514310836792	0.005308904685080051	0.0	0.0	0.003639796283096075	0.0	0.0	0.002651119837537408	0.0	0.009614355862140656	0.0	0.004091685172170401	0.0	0.003426935523748398	0.0	0.0032297824509441853	0.004237998276948929	0.004314314108341932	0.004911367781460285	0.0048803891986608505	0.00653812987729907	0.0	0.010079078376293182	0.005371075123548508	0.0033113739918917418	0.005264359526336193	0.006607222370803356	0.003538568736985326	0.0	0.004963611718267202	0.0034963099751621485	0.005422606132924557	0.005019757431000471	0.0025490671396255493	0.002904962282627821	0.011454652063548565	0.0057151587679982185	0.0
chevaux	0.0	0.0	0.004935425706207752	0.0	0.0	0.0	0.0	0.0	0.0	0.0024833360221236944	0.0	0.0	0.0	0.0	0.0	0.0	0.0033071478828787804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064536817371845245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
auberge	0.0	0.0	0.0047865938395261765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005026149097830057	0.0	0.0	0.0	0.0	0.0	0.0
salle	0.0	0.0	0.004667380824685097	0.0028824093751609325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003521278500556946	0.0	0.0	0.0	0.0	0.004520192742347717	0.0	0.0030247976537793875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
traîneau	0.0	0.0	0.004524687770754099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
femme	0.0	0.0	0.004495940171182156	0.0	0.0022528900299221277	0.004932043608278036	0.005629005376249552	0.0	0.008214034140110016	0.0	0.0	0.0	0.0	0.007733721751719713	0.0	0.0054139429703354836	0.004300182219594717	0.005379375070333481	0.002460698364302516	0.0	0.0020766383968293667	0.005844415631145239	0.0	0.004218337591737509	0.004346654284745455	0.002667613560333848	0.0	0.0	0.0026114254724234343	0.0	0.012807321734726429	0.0	0.015003076754510403	0.0032022229861468077	0.0	0.00994361937046051	0.0	0.0	0.0	0.0
maison	0.0	0.0	0.004197653383016586	0.008641339838504791	0.0	0.0	0.0	0.0	0.0024610855616629124	0.0	0.0	0.0	0.0	0.004064981359988451	0.0	0.0059030912816524506	0.006646448280662298	0.0	0.0	0.010706566274166107	0.0	0.012418434023857117	0.0	0.0022530166897922754	0.0078112464398145676	0.0038561078254133463	0.0	0.0	0.0	0.002374287461861968	0.0	0.00304878456518054	0.00792126264423132	0.003094729036092758	0.0	0.0	0.0	0.0032284033950418234	0.0	0.0
loups	0.0	0.0	0.004089297726750374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gens	0.0	0.0	0.0037641904782503843	0.0	0.0	0.005272172391414642	0.0026361297350376844	0.0	0.003593074856325984	0.0032406800892204046	0.0	0.005103152245283127	0.0	0.0	0.0	0.0	0.004111520014703274	0.004323297180235386	0.00383519334718585	0.0	0.0025853347033262253	0.0054558864794671535	0.0	0.0	0.0	0.0046098181046545506	0.00836010742932558	0.0	0.0	0.0028858573641628027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044093625620007515	0.002575830090790987
monde	0.0	0.0	0.003647751873359084	0.0	0.006468338891863823	0.0	0.0	0.0	0.00520105566829443	0.0	0.0	0.0036537402775138617	0.0	0.006453264970332384	0.0	0.0	0.0	0.007223219610750675	0.0	0.0	0.002883140929043293	0.0	0.0023958284873515368	0.0	0.007611212320625782	0.0032135318033397198	0.003997232299298048	0.0	0.0	0.004714649170637131	0.0	0.0	0.007186744827777147	0.0	0.0017700775060802698	0.0023411959409713745	0.0	0.0026077479124069214	0.0022997113410383463	0.004714109469205141
doute	0.0	0.0	0.0035632255021482706	0.0	0.0	0.0	0.0036538371350616217	0.0027995125856250525	0.0029050817247480154	0.002993421396240592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031312787905335426	0.0034046750515699387	0.0025518490001559258	0.0	0.0	0.003093052888289094	0.0026700622402131557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019465145887807012	0.004278951790183783	0.0	0.0	0.0
téléga	0.0	0.0	0.003520528320223093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
poste	0.0	0.0	0.0034868440125137568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
amis	0.0	0.0	0.0033635932486504316	0.0	0.0	0.0	0.0	0.0	0.004897051490843296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002669485518708825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.0	0.0	0.0032735446002334356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002661734353750944	0.0	0.0	0.0	0.0025570059660822153	0.0	0.0	0.004836383741348982	0.0	0.0	0.0	0.0	0.0	0.0	0.0
supplice	0.0	0.0	0.0032301784958690405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
face	0.0	0.0	0.003103079041466117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031181557569652796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002840488450601697	0.0	0.0035218095872551203	0.0	0.0	0.0	0.004024371039122343	0.003944521304219961	0.0	0.0	0.0	0.0	0.0028560026548802853	0.0	0.0	0.0	0.0	0.003780093276873231	0.0026793244760483503	0.0	0.0
orchestre	0.0	0.0	0.003083214396610856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002559294458478689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cérémonies	0.0	0.0	0.002799809677526355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
personnes	0.0	0.0	0.0027741705998778343	0.0	0.0	0.0	0.0	0.0	0.0028807492926716805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
route	0.0	0.0	0.0027247390244156122	0.006270929705351591	0.0	0.0	0.0	0.0041802749037742615	0.0	0.0	0.0	0.0	0.0	0.0	0.007505096960812807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005634175147861242	0.0	0.007747469935566187	0.0	0.0	0.0	0.0	0.0	0.0	0.004199586343020201	0.0	0.0	0.0	0.0	0.0	0.0
porte	0.0	0.0	0.0026960039976984262	0.01154403854161501	0.002384565072134137	0.0	0.0036732065491378307	0.0	0.0	0.0	0.0	0.0021929668728262186	0.0	0.00446140393614769	0.0	0.0048553491942584515	0.004252423997968435	0.0	0.004703948274254799	0.0	0.0	0.020395128056406975	0.0	0.0	0.0	0.002497820882126689	0.004218082409352064	0.0	0.0	0.0	0.009703263640403748	0.0	0.0	0.003129621036350727	0.0	0.003963697236031294	0.0	0.004558821674436331	0.0	0.0
statues	0.0	0.0	0.0026934307534247637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cathédrale	0.0	0.0	0.002634970471262932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
langue	0.0	0.0	0.002529496094211936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002504266332834959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
part	0.0	0.0	0.002515085507184267	0.0	0.0	0.0	0.0	0.0	0.0023208993952721357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003459611674770713	0.0	0.0	0.0	0.0	0.0	0.002104839775711298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026064731646329165	0.0
famille	0.0	0.0	0.0023918026126921177	0.0	0.0	0.0	0.0	0.0	0.0027496584225445986	0.0	0.0	0.0	0.0	0.0	0.0	0.0027365025598555803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007759189698845148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
curiosité	0.0	0.0	0.0023029909934848547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chambre	0.0	0.0	0.0	0.007473052013665438	0.0	0.0037359180860221386	0.0	0.0	0.0	0.0	0.0032307470683008432	0.0031958220060914755	0.0	0.0	0.0	0.007553418166935444	0.007015328388661146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008100677281618118	0.0	0.0	0.0	0.0	0.0061417450197041035	0.0	0.003575976938009262	0.0	0.0	0.0026818455662578344	0.0	0.0	0.0	0.0
bois	0.0	0.0	0.0	0.0069368379190564156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006519937887787819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008321614004671574	0.0	0.0036948584020137787	0.0025347184855490923	0.0	0.0	0.0	0.004685674328356981	0.0	0.0	0.0	0.0022011485416442156	0.002392297610640526	0.0	0.0	0.0
lit	0.0	0.0	0.0	0.006663807667791843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005514389835298061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004636998753994703	0.0	0.0	0.0	0.0	0.00581324752420187	0.0	0.0	0.0	0.0	0.0029475130140781403	0.0	0.0	0.0	0.0026878227945417166
enfant	0.0	0.0	0.0	0.006545864511281252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002682348480448127	0.0035839525517076254	0.009862900711596012	0.005154767539352179	0.0	0.0	0.0	0.0021380174439400434	0.0	0.005397737957537174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005642521195113659	0.0021624851506203413	0.012515914626419544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
côté	0.0	0.0	0.0	0.0065412940457463264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033008104655891657	0.0	0.0	0.0	0.0	0.0020811697468161583	0.004046047572046518	0.0028000553138554096	0.0	0.005720197688788176	0.002698334865272045	0.006726317573338747	0.00385923869907856	0.0029588639736175537	0.0	0.0	0.0024992586113512516	0.0	0.0031444854103028774	0.0	0.0021648237016052008	0.002452566521242261	0.002762810094282031	0.0	0.0
jour	0.0	0.0	0.0	0.0051021757535636425	0.005017364397644997	0.003020164091140032	0.003148054936900735	0.0036521521396934986	0.003987222909927368	0.005465084221214056	0.0	0.00482143834233284	0.0	0.0	0.0037991332355886698	0.006659871432930231	0.0	0.008297045715153217	0.007754193618893623	0.0	0.003612428205087781	0.0	0.0	0.0	0.00975506380200386	0.003703884780406952	0.003960560541599989	0.0	0.0	0.0	0.0	0.002894526580348611	0.00830984115600586	0.003938449081033468	0.0035504137631505728	0.0	0.0037608169950544834	0.003415276063606143	0.0029323853086680174	0.0
terre	0.0	0.0	0.0	0.004760239273309708	0.0	0.0	0.0	0.006319529376924038	0.0	0.0	0.0	0.0026991344057023525	0.0021950858645141125	0.0	0.0	0.002568767638877034	0.0	0.0	0.0	0.0	0.0	0.0	0.00304812123067677	0.0022838714066892862	0.010332847945392132	0.0028482768684625626	0.004301359876990318	0.005449345335364342	0.004191981628537178	0.0	0.0	0.004611964337527752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fenêtre	0.0	0.0	0.0	0.004691867157816887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002110445173457265	0.0	0.0	0.0	0.004033793695271015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heure	0.0	0.0	0.0	0.004650826565921307	0.0	0.0	0.002709865802899003	0.0	0.0	0.0	0.0	0.0	0.0	0.005551143083721399	0.0	0.0	0.004919254686683416	0.0	0.0022978137712925673	0.0023287315852940083	0.00670256745070219	0.007471633143723011	0.002636972814798355	0.0	0.005386793054640293	0.0	0.0033325429540127516	0.0034478441812098026	0.0	0.002617255551740527	0.004448551684617996	0.0034227955620735884	0.003309661755338311	0.002646380104124546	0.002546659903600812	0.0	0.0	0.003924737684428692	0.0	0.0
peur	0.0	0.0	0.0	0.004580341279506683	0.003182746935635805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037149707786738873	0.0	0.0	0.0	0.0	0.0	0.0	0.005136097781360149	0.002903509186580777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031583677046000957	0.0	0.0
pieds	0.0	0.0	0.0	0.004406494554132223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007195652928203344	0.0	0.0	0.003278580494225025	0.0	0.0	0.0	0.0	0.0050196717493236065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028486675582826138	0.002683725906535983	0.0	0.0	0.002156951231881976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
table	0.0	0.0	0.0	0.004296294413506985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002637778175994754	0.0	0.0	0.0	0.0	0.00784632470458746	0.0	0.005495086777955294	0.0	0.0	0.0037555494345724583	0.0	0.004381523933261633	0.0	0.002118348376825452	0.0	0.0	0.0	0.003516571596264839	0.0	0.0	0.0	0.0	0.0024108244106173515	0.0	0.0	0.0	0.0	0.0
tu	0.0	0.0	0.0	0.004089799243956804	0.0	0.0	0.0027590827085077763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005002426449209452	0.009487006813287735	0.0	0.0034130464773625135	0.0	0.06198156625032425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003139546373859048	0.0	0.005407543387264013	0.0	0.0	0.0	0.0	0.0	0.0036798622459173203	0.0
peine	0.0	0.0	0.0	0.0038101114332675934	0.0	0.0	0.0	0.0033672291319817305	0.004684641025960445	0.0	0.0027462230063974857	0.0	0.0	0.0	0.0	0.004091560374945402	0.0	0.005200942046940327	0.0	0.0	0.003202135441824794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034275949001312256	0.0	0.0	0.0	0.0023156083188951015	0.0	0.0	0.0023723270278424025
sœur	0.0	0.0	0.0	0.0036765378899872303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030205613002181053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067600286565721035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enfants	0.0	0.0	0.0	0.0035689608193933964	0.0028901188634335995	0.0	0.0	0.0	0.0	0.006660292390733957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003209211165085435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008197948336601257	0.0	0.0	0.0	0.0	0.0	0.0	0.0
village	0.0	0.0	0.0	0.003548466134816408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027409091126173735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00605352595448494	0.0	0.006818760652095079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pain	0.0	0.0	0.0	0.0033094659447669983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
