	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
lebens	0.0	0.0	0.0016940240748226643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010117529891431332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008057277300395072	0.0
geschichte	0.0	0.0	0.0015115427086129785	0.0	0.0	0.0	0.0	0.0	0.0007696413085795939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016824378399178386	0.0	0.0	0.0	0.0	0.0	0.0008352211443707347	0.0009637675248086452	0.0	0.0	0.0006177936447784305	0.0	0.0	0.0
kunst	0.0	0.0	0.0014999720733612776	0.0	0.0	0.001631446066312492	0.0	0.0008866869029588997	0.0	0.0	0.0	0.0	0.0013089717831462622	0.0	0.0	0.0	0.0	0.0	0.001122100162319839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voll	0.0	0.0	0.0014175089308992028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geboren	0.0	0.0	0.0014167207991704345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007327125640586019	0.0	0.0	0.0	0.0	0.0008288091630674899	0.0
savello	0.0	0.0	0.0013896168675273657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008006098214536905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009473310201428831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erzählungen	0.0	0.0	0.0013713451335206628	0.0	0.0	0.0	0.0007145734271034598	0.0	0.0	0.0	0.0	0.0	0.0008173403912223876	0.0	0.0	0.0	0.0	0.0	0.0007268801564350724	0.0	0.0	0.0	0.0007259486010298133	0.0	0.0	0.0	0.0	0.0	0.0013436859007924795	0.0
notar	0.0	0.0	0.0013224639697000384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011491720797494054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
poesie	0.0	0.0	0.0012426221510395408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008060985710471869	0.0
gräfin	0.0	0.0	0.0012391514610499144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art	0.0	0.0	0.0012349783210083842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008395425393246114	0.0	0.0	0.0	0.0	0.0	0.0008342703804373741
sammlung	0.0	0.0	0.0012347392039373517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005915784859098494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rumohr	0.0	0.0	0.0012187837855890393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jahre	0.0	0.0	0.001117134466767311	0.0	0.0	0.0	0.0023557397071272135	0.0	0.0014085900038480759	0.0	0.0	0.0	0.0022523473016917706	0.0008300715126097202	0.0	0.0	0.000999231357127428	0.0	0.0	0.0	0.001013785949908197	0.0	0.0	0.0010289984056726098	0.0	0.0	0.0022389458026736975	0.0	0.000965337676461786	0.0
geschrieben	0.0	0.0	0.0009949782397598028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012305638520047069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008551031351089478	0.0
kraft	0.0	0.0	0.0009641251526772976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005419387598522007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
große	0.0	0.0	0.0009631334687583148	0.0	0.0	0.0	0.0009158038883469999	0.0	0.0	0.0014458156656473875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001051421626470983	0.0	0.0013918587937951088	0.0	0.0	0.0
romane	0.0	0.0	0.0009504971094429493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005983575829304755	0.0	0.0	0.0
namen	0.0	0.0	0.0009375415393151343	0.0	0.0	0.0	0.0	0.0	0.0020852312445640564	0.0006896822596900165	0.0	0.0	0.0	0.000543523405212909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012231520377099514	0.0	0.0	0.0
seiten	0.0	0.0	0.0009361774427816272	0.0	0.0	0.0	0.0	0.0009352200431749225	0.0	0.0	0.0	0.0	0.0	0.0006939797312952578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
finden	0.0	0.0	0.0009152453858405352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009313499322161078
roman	0.0	0.0	0.0009103844640776515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erschien	0.0	0.0	0.0009031316731125116	0.0	0.0	0.0	0.0	0.0	0.0008173331152647734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gefährten	0.0	0.0	0.0008716218871995807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201672432012856	0.0	0.0	0.0	0.0	0.0	0.0
maintenon	0.0	0.0	0.0008536070236004889	0.0	0.0	0.0	0.0	0.0	0.0007954764878377318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008650803938508034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stelle	0.0	0.0	0.0008511343621648848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009762315894477069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heiligen	0.0	0.0	0.0008502803975716233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015921143349260092	0.0	0.0	0.0	0.0	0.0	0.0009658195194788277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talent	0.0	0.0	0.0008502342971041799	0.0	0.0	0.0	0.0007816228899173439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000704172533005476	0.0	0.0	0.0
erfahrung	0.0	0.0	0.0008092242642305791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
besuchte	0.0	0.0	0.0008000261732377112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
handlung	0.0	0.0	0.0007932213484309614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thurn	0.0	0.0	0.0007795448182150722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
checco	0.0	0.0	0.0007794930716045201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333579839207232	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bewahren	0.0	0.0	0.0007748862262815237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reiz	0.0	0.0	0.0007599284872412682	0.0	0.0	0.0	0.0	0.0	0.0007976118940860033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kleineren	0.0	0.0	0.0007590832537971437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005446172435767949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ruder	0.0	0.0	0.0007494104793295264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
form	0.0	0.0	0.0007456280291080475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005994389648549259	0.0	0.0	0.0	0.0
luise	0.0	0.0	0.0007433590362779796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007951172883622348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
verhältniß	0.0	0.0	0.0007355360430665314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
modernen	0.0	0.0	0.0007339935400523245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
studirte	0.0	0.0	0.0007264729938469827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schatten	0.0	0.0	0.000725537771359086	0.0	0.0	0.0	0.0	0.0	0.0	0.0016683783615007997	0.0	0.0	0.0	0.0	0.000801754416897893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
künstler	0.0	0.0	0.000715336762368679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grimhilde	0.0	0.0	0.0	0.005766577087342739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
koppigen	0.0	0.0	0.0	0.005279914475977421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hunde	0.0	0.0	0.0	0.003483256557956338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pferde	0.0	0.0	0.0	0.002825854578986764	0.0	0.0	0.0	0.0011758814798668027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014895942294970155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009901036974042654	0.0	0.0	0.0	0.0	0.0
roß	0.0	0.0	0.0	0.00253766356036067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
junker	0.0	0.0	0.0	0.0021725266706198454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beute	0.0	0.0	0.0	0.0021212559659034014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nacht	0.0	0.0	0.0	0.0019359916914254427	0.0	0.0	0.0	0.0007831116090528667	0.0	0.0	0.0	0.0	0.0	0.0006921919994056225	0.0	0.0	0.0	0.0024645875673741102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jäger	0.0	0.0	0.0	0.0018870191415771842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001078126486390829	0.0008220553281717002	0.0	0.0
jagd	0.0	0.0	0.0	0.001615531393326819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000802619440946728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006976994918659329	0.0	0.0	0.0
schnee	0.0	0.0	0.0	0.0015966618666425347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008181434241123497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wilde	0.0	0.0	0.0	0.0015736728673800826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006339013925753534	0.0	0.0	0.0
rosse	0.0	0.0	0.0	0.0014929177705198526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hund	0.0	0.0	0.0	0.001419156789779663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000856469850987196	0.0	0.0
nebel	0.0	0.0	0.0	0.00140564504545182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006556900916621089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reiter	0.0	0.0	0.0	0.0013866724912077188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speer	0.0	0.0	0.0	0.0013579805381596088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bett	0.0	0.0	0.0	0.0012696789344772696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jagen	0.0	0.0	0.0	0.0012655513128265738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
straße	0.0	0.0	0.0	0.0012218505144119263	0.0	0.0	0.0	0.000701313721947372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wilden	0.0	0.0	0.0	0.0012152529088780284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
weg	0.0	0.0	0.0	0.0012071741512045264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiere	0.0	0.0	0.0	0.0011565331369638443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hengst	0.0	0.0	0.0	0.0011329293483868241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
solothurn	0.0	0.0	0.0	0.0011233827099204063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schwein	0.0	0.0	0.0	0.0011091389460489154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schlößlein	0.0	0.0	0.0	0.0010948760900646448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ritt	0.0	0.0	0.0	0.0010635502403602004	0.0	0.0	0.0	0.0	0.0	0.000787004828453064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gestalten	0.0	0.0	0.0	0.001061860122717917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008158482378348708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006000085268169641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
walde	0.0	0.0	0.0	0.001059321453794837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sumpf	0.0	0.0	0.0	0.0010437602177262306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pferd	0.0	0.0	0.0	0.0010343646863475442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
franzel	0.0	0.0	0.0	0.001028908882290125	0.000874121964443475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009815334342420101	0.0	0.0	0.0	0.0	0.0	0.004793766885995865	0.0	0.0
brücke	0.0	0.0	0.0	0.001020608702674508	0.0	0.001097684958949685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
glücklich	0.0	0.0	0.0	0.0009981084149330854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boden	0.0	0.0	0.0	0.0009547754307277501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000797857588622719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schrecklichen	0.0	0.0	0.0	0.0009438525303266943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
näher	0.0	0.0	0.0	0.000934871262870729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
graf	0.0	0.0	0.0	0.0008710234542377293	0.0	0.0	0.0	0.0	0.0	0.0	0.0008651859243400395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liesbeth	0.0	0.0	0.0	0.0008701927145011723	0.0	0.0006428345222957432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018071694066748023	0.0010388946393504739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024891062639653683	0.0017679070588201284	0.0	0.0	0.0	0.0
lieder	0.0	0.0	0.0	0.0008663512417115271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prinzen	0.0	0.0	0.0	0.0008563120500184596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schlößchen	0.0	0.0	0.0	0.0008428662549704313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reiten	0.0	0.0	0.0	0.0008346735849045217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
buchen	0.0	0.0	0.0	0.000820455199573189	0.0	0.0	0.0	0.0	0.0	0.0007590560708194971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beginnt	0.0	0.0	0.0	0.0008156249532476068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bäume	0.0	0.0	0.0	0.0008011742611415684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006596820894628763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sidonie	0.0	0.0	0.0	0.0007963365060277283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conrectorin	0.0	0.0	0.0	0.0	0.013054084964096546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
frau	0.0	0.0	0.0	0.0	0.012624603696167469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004088247194886208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007889896631240845	0.0
ansas	0.0	0.0	0.0	0.0	0.008307627402245998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vetterchen	0.0	0.0	0.0	0.0	0.0050303200259804726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grita	0.0	0.0	0.0	0.0	0.004719927441328764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isidor	0.0	0.0	0.0	0.0	0.004053299780935049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wanags	0.0	0.0	0.0	0.0	0.0032221325673162937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geelhaar	0.0	0.0	0.0	0.0	0.0028831204399466515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
littauer	0.0	0.0	0.0	0.0	0.0023180192802101374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
general	0.0	0.0	0.0	0.0	0.002172446344047785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
